user_ref,timestamp,ip_address,device_id,phone,address,email,full_name,nationality,date_of_birth,login_success,liveness_status,document_path,document_hash,document_phash,document_anomaly,document_name,label,campaign_id,attack_category
CORP-HARD-0017,2026-04-14T18:52:36Z,198.51.100.180,DEV-C996,+971530156967,"318 Cedar Path, Lakeside",maya.abdallah42@icloud.com,Maya Abdallah,UAE,1987-02-18,true,PASS,,,,,,LEGITIMATE,,
SYNA-HARD-0047,2026-05-06T19:28:23Z,203.0.113.192,DEV-8E05,+971593235457,"210 Coral Drive, Northgate",salma.abdallah79@icloud.com,Salma Abdallah,UAE,1982-10-17,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-HARD-0045,SYNTHETIC_IDENTITY
VICTIM-53649-0006,2026-04-29T05:38:40Z,203.0.113.227,DEV-48E4,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
VICTIM-30338-0001,2026-05-05T00:09:23Z,203.0.113.194,DEV-B5FB,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
DOCF-HARD-0078,2026-05-19T04:34:23Z,198.51.100.238,DEV-E58D,+971506792003,"287 Coral Drive, Riverbend",ethan.cheng52@icloud.com,Ethan Cheng,UAE,1991-06-07,true,PASS,documents/forged_hard_recompressed_stripped.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-HARD-0076,DOCUMENT_FRAUD
SYND-DECOY-HARD-0070,2026-05-09T01:53:23Z,203.0.113.3,DEV-C6C6,+44576228529,"134 Birchwood Ave, Fairview",tarek.novak387@outlook.com,Tarek Novak,UK,1985-06-07,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-SPARSE-HARD-0065,SYNTHETIC_IDENTITY
VICTIM-25441-0000,2026-04-29T05:31:39Z,203.0.113.34,DEV-D232,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-HARD-0039,CREDENTIAL_STUFFING
VICTIM-5100-0003,2026-04-29T05:38:20Z,203.0.113.202,DEV-7284,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
DOCF-HARD-0079,2026-05-19T05:31:23Z,198.51.100.43,DEV-2ED4,+44565354373,"213 Founders Row, Lakeside",priya.voss858@proton.me,Priya Voss,UK,1972-05-04,true,PASS,documents/forged_hard_brightness_contrast.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-HARD-0076,DOCUMENT_FRAUD
MOBILE-HARD-0031,2026-04-22T09:31:36Z,203.0.113.224,DEV-18A8,+20508886986,"224 Birchwood Ave, Northgate",owen.delgado409@outlook.com,Owen Delgado,Egypt,1985-12-22,true,PASS,,,,,,LEGITIMATE,,
VICTIM-12160-0005,2026-04-29T15:59:23Z,203.0.113.35,DEV-4E42,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
VICTIM-21349-0014,2026-04-29T17:25:23Z,203.0.113.139,DEV-A712,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
PARTIAL-HARD-0035,2026-04-23T05:31:36Z,198.51.100.63,DEV-1BDB,+44512389212,"311 Willow Court, Northgate",noura.cheng686@outlook.com,,,,true,,,,,,,LEGITIMATE,,
VICTIM-27284-0001,2026-04-29T05:45:38Z,203.0.113.28,DEV-A17F,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
VICTIM-39755-0002,2026-04-29T07:46:23Z,203.0.113.109,DEV-A207,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SLOW-HARD-0042,CREDENTIAL_STUFFING
VICTIM-53855-0014,2026-04-29T05:39:32Z,203.0.113.173,DEV-2B1E,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
VICTIM-1453-0022,2026-04-29T05:40:34Z,203.0.113.234,DEV-C97B,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
MULTIDEV-HARD-0011,2026-04-14T17:02:36Z,198.51.100.56,DEV-3753,+44543398908,"90 Union Square, Riverbend",nadia.delgado203@icloud.com,Nadia Delgado,UK,1986-04-08,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-HARD-0007,2026-03-19T18:02:36Z,203.0.113.55,DEV-AFAC,+44520148056,"72 Cedar Path, Northgate",miles.novak489@gmail.com,Miles Novak,UK,1978-12-08,true,PASS,,,,,,LEGITIMATE,,
VICTIM-54110-0004,2026-05-01T06:09:23Z,203.0.113.63,DEV-2641,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
HOUSE-HARD-0014,2026-04-14T18:01:36Z,198.51.100.162,DEV-3EA8,+20513709652,"286 Cedar Path, Lakeside",dana.reyes280@proton.me,Dana Reyes,Egypt,1969-04-08,true,PASS,,,,,,LEGITIMATE,,
VICTIM-41297-0006,2026-05-04T04:09:23Z,203.0.113.196,DEV-96D8,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
VICTIM-56311-0007,2026-04-29T12:26:23Z,203.0.113.109,DEV-8BD4,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SLOW-HARD-0042,CREDENTIAL_STUFFING
DOCF-HARD-0080,2026-05-19T06:47:23Z,198.51.100.46,DEV-5B84,+971595369614,"248 Coral Drive, Riverbend",nadia.cheng528@gmail.com,Nadia Cheng,UAE,1977-02-25,true,PASS,documents/forged_hard_cropped.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-HARD-0076,DOCUMENT_FRAUD
ROOMMATE-HARD-0036,2026-04-25T05:31:36Z,198.51.100.92,DEV-157D,+63523808596,"78 Meadow Lane, Riverbend",salma.novak840@gmail.com,Salma Novak,Philippines,1967-09-11,true,PASS,,,,,,LEGITIMATE,,
SYNE-HARD-0074,2026-05-18T01:53:23Z,203.0.113.212,DEV-6C8A,+92530140775,"132 Founders Row, Fairview",grace.farouk905@proton.me,Grace Farouk,Pakistan,1985-12-14,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ROTATE-HARD-0071,SYNTHETIC_IDENTITY
MOBILE-HARD-0031,2026-04-22T05:41:36Z,203.0.113.71,DEV-18A8,+20508886986,"224 Birchwood Ave, Northgate",owen.delgado409@outlook.com,Owen Delgado,Egypt,1985-12-22,true,PASS,,,,,,LEGITIMATE,,
LEG-HARD-0004,2026-03-11T14:00:50Z,198.51.100.30,DEV-9D81,+63509918635,"78 Union Square, Lakeside",dana.ibori944@outlook.com,Dana Ibori,Philippines,1979-09-08,false,PASS,,,,,,LEGITIMATE,,
SYNC-HARD-0057,2026-05-07T00:52:23Z,203.0.113.250,DEV-409A,+63581321996,"238 Willow Court, Northgate",tarek.petrov281@gmail.com,Tarek Petrov,Philippines,1973-10-11,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ADDR-HARD-0055,SYNTHETIC_IDENTITY
VICTIM-7104-0000,2026-05-02T18:09:23Z,203.0.113.68,DEV-CA50,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
VICTIM-11707-0008,2026-04-29T05:46:01Z,203.0.113.28,DEV-14EB,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
SYNB-HARD-0053,2026-05-06T23:37:23Z,203.0.113.107,DEV-E807,+63596732722,"58 Coral Drive, Riverbend",tarek.farouk768@outlook.com,Tarek Farouk,Philippines,1973-12-28,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-DEVICE-HARD-0050,SYNTHETIC_IDENTITY
TRAVEL-HARD-0007,2026-03-19T04:02:36Z,203.0.113.231,DEV-AFAC,+44520148056,"72 Cedar Path, Northgate",miles.novak489@gmail.com,Miles Novak,UK,1978-12-08,true,PASS,,,,,,LEGITIMATE,,
VICTIM-25277-0003,2026-04-29T05:45:43Z,203.0.113.28,DEV-F67A,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
SYNA-HARD-0049,2026-05-06T21:00:23Z,203.0.113.199,DEV-BC4A,+971593235457,"50 Willow Court, Riverbend",farah.ibori968@gmail.com,Farah Ibori,Philippines,2003-11-08,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-HARD-0045,SYNTHETIC_IDENTITY
ROOMMATE-HARD-0037,2026-04-28T05:31:36Z,198.51.100.31,DEV-DCFD,+91547627740,"78 Meadow Lane, Riverbend",tarek.voss602@proton.me,Tarek Voss,India,1969-06-26,true,PASS,,,,,,LEGITIMATE,,
NAME-HARD-0021,2026-04-15T10:26:36Z,198.51.100.212,DEV-ADA1,+91576929514,"13 Harbor View, Fairview",karan.smith890@outlook.com,Karan Smith,India,1972-09-20,true,PASS,,,,,,LEGITIMATE,,
VICTIM-15929-0008,2026-05-02T05:09:23Z,203.0.113.5,DEV-42C0,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
VICTIM-10645-0021,2026-04-29T05:40:26Z,203.0.113.129,DEV-1A04,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
LEG-HARD-0006,2026-03-18T05:02:36Z,198.51.100.177,DEV-E2BC,+92522681871,"167 Coral Drive, Riverbend",lucia.delgado625@outlook.com,Lucia Delgado,Pakistan,1973-09-04,true,PASS,,,,,,LEGITIMATE,,
SYNCHAIN-HARD-0064,2026-05-07T01:53:23Z,203.0.113.48,DEV-B60C,+92508811024,"352 Meadow Lane, Northgate",maya.kowalski541@proton.me,Maya Kowalski,Pakistan,1969-09-05,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-CHAIN-HARD-0060,SYNTHETIC_IDENTITY
VICTIM-36537-0007,2026-05-01T19:09:23Z,203.0.113.16,DEV-54D1,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
SYNA-HARD-0046,2026-05-06T18:55:23Z,203.0.113.184,DEV-8813,+971593235457,"214 Cedar Path, Fairview",jonas.novak965@gmail.com,Jonas Novak,Egypt,2004-05-10,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-HARD-0045,SYNTHETIC_IDENTITY
VICTIM-5668-0010,2026-04-29T05:39:06Z,203.0.113.184,DEV-1CBF,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
VICTIM-53186-0000,2026-04-29T15:23:23Z,203.0.113.215,DEV-7460,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
VICTIM-7104-0000,2026-05-04T21:09:23Z,203.0.113.224,DEV-FF4D,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
SYND-HARD-0066,2026-05-07T10:53:23Z,203.0.113.31,DEV-3840,+971544619362,"108 Meadow Lane, Fairview",owen.abdallah897@outlook.com,Owen Abdallah,UAE,1986-05-18,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-SPARSE-HARD-0065,SYNTHETIC_IDENTITY
CORP-HARD-0019,2026-04-14T19:09:36Z,198.51.100.180,DEV-B92F,+92518493139,"374 Harbor View, Northgate",amira.ibori316@icloud.com,Amira Ibori,Pakistan,1967-01-01,true,PASS,,,,,,LEGITIMATE,,
CORP-HARD-0018,2026-04-14T18:56:36Z,198.51.100.180,DEV-AEA9,+971555298207,"217 Coral Drive, Northgate",dana.ibori986@outlook.com,Dana Ibori,UAE,1981-03-23,true,PASS,,,,,,LEGITIMATE,,
DOCL-HARD-0090,2026-05-19T15:52:23Z,198.51.100.243,DEV-578A,+63575608709,"257 Meadow Lane, Riverbend",ivan.delgado195@gmail.com,Ivan Delgado,Philippines,1996-01-05,true,PASS,documents/legit_hard_double_recompressed.jpg,,,,,LEGITIMATE,,
VICTIM-41252-0009,2026-04-29T05:38:59Z,203.0.113.118,DEV-5814,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
DOCF-HARD-0082,2026-05-19T08:57:23Z,198.51.100.151,DEV-9A1F,+63584941612,"64 Harbor View, Northgate",owen.delgado220@outlook.com,Owen Delgado,Philippines,1996-08-24,true,PASS,documents/forged_hard_screenshot_like.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-HARD-0076,DOCUMENT_FRAUD
VICTIM-38125-0009,2026-05-04T15:09:23Z,203.0.113.57,DEV-6E6B,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
DOCL-HARD-0085,2026-05-19T11:04:23Z,198.51.100.112,DEV-2860,+971504372090,"76 Union Square, Lakeside",ivan.kowalski476@outlook.com,Ivan Kowalski,UAE,1978-06-16,true,PASS,documents/legit_hard_recompressed_stripped.jpg,,,,,LEGITIMATE,,
VICTIM-27526-0006,2026-04-29T05:32:03Z,203.0.113.34,DEV-D232,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-HARD-0039,CREDENTIAL_STUFFING
SYNB-HARD-0054,2026-05-06T23:49:23Z,203.0.113.191,DEV-E807,+91520121638,"201 Union Square, Riverbend",ethan.cheng205@icloud.com,Ethan Cheng,India,1966-10-24,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-DEVICE-HARD-0050,SYNTHETIC_IDENTITY
VICTIM-59073-0002,2026-05-05T05:09:23Z,203.0.113.230,DEV-AC97,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
DOCL-HARD-0088,2026-05-19T14:01:23Z,198.51.100.236,DEV-32D7,+91552267068,"68 Coral Drive, Lakeside",noura.novak10@gmail.com,Noura Novak,India,1987-05-02,true,PASS,documents/legit_hard_png_converted.png,,,,,LEGITIMATE,,
KIOSK-HARD-0030,2026-04-22T04:26:36Z,198.51.100.22,DEV-2630,+91566819666,"362 Cedar Path, Riverbend",karan.novak686@outlook.com,Karan Novak,India,1973-04-21,true,PASS,,,,,,LEGITIMATE,,
VICTIM-15494-0016,2026-04-29T17:49:23Z,203.0.113.247,DEV-74FD,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
VICTIM-19054-0005,2026-04-29T05:38:32Z,203.0.113.91,DEV-9786,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
MULTIDEV-HARD-0010,2026-03-31T17:02:36Z,198.51.100.155,DEV-40BE,+63546060145,"60 Cedar Path, Fairview",karan.cheng175@outlook.com,Karan Cheng,Philippines,1970-10-26,true,PASS,,,,,,LEGITIMATE,,
VICTIM-38125-0009,2026-05-06T16:09:23Z,203.0.113.241,DEV-EE9D,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
VICTIM-41600-0012,2026-04-29T05:46:14Z,203.0.113.28,DEV-1BC3,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
KIOSK-HARD-0026,2026-04-18T13:26:36Z,198.51.100.22,DEV-2630,+91539553148,"82 Harbor View, Northgate",grace.cheng299@icloud.com,Grace Cheng,India,1976-09-11,true,PASS,,,,,,LEGITIMATE,,
LEG-HARD-0001,2026-03-06T23:00:00Z,198.51.100.194,DEV-BF74,+92541346225,"229 Coral Drive, Fairview",priya.reyes582@gmail.com,Priya Reyes,Pakistan,1991-09-22,true,PASS,,,,,,LEGITIMATE,,
MOBILE-HARD-0031,2026-04-22T06:53:36Z,203.0.113.162,DEV-18A8,+20508886986,"224 Birchwood Ave, Northgate",owen.delgado409@outlook.com,Owen Delgado,Egypt,1985-12-22,true,PASS,,,,,,LEGITIMATE,,
VICTIM-43527-0009,2026-04-29T05:46:04Z,203.0.113.28,DEV-58E1,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
VICTIM-41596-0006,2026-04-29T05:45:52Z,203.0.113.28,DEV-CA7B,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
VICTIM-29161-0002,2026-04-29T15:33:23Z,203.0.113.209,DEV-9853,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
LEG-HARD-0006,2026-03-17T07:02:08Z,198.51.100.177,DEV-E2BC,+92522681871,"167 Coral Drive, Riverbend",lucia.delgado625@outlook.com,Lucia Delgado,Pakistan,1973-09-04,false,PASS,,,,,,LEGITIMATE,,
LEG-HARD-0004,2026-03-14T17:02:08Z,198.51.100.30,DEV-9D81,+63509918635,"78 Union Square, Lakeside",dana.ibori944@outlook.com,Dana Ibori,Philippines,1979-09-08,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-HARD-0009,2026-03-26T05:02:36Z,203.0.113.213,DEV-3D91,+44507647564,"41 Cedar Path, Riverbend",amira.farouk456@proton.me,Amira Farouk,UK,1989-11-16,true,PASS,,,,,,LEGITIMATE,,
VICTIM-19775-0012,2026-04-29T05:39:14Z,203.0.113.76,DEV-683D,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
VICTIM-42485-0013,2026-04-29T05:39:23Z,203.0.113.59,DEV-DC85,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
LEG-HARD-0003,2026-03-10T08:00:50Z,198.51.100.114,DEV-DFA7,+20599468735,"43 Birchwood Ave, Northgate",jonas.voss867@outlook.com,Jonas Voss,Egypt,2004-07-05,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-HARD-0008,2026-03-24T13:02:36Z,203.0.113.63,DEV-C616,+91552082063,"82 Harbor View, Lakeside",tarek.abdallah157@outlook.com,Tarek Abdallah,India,1979-06-13,true,PASS,,,,,,LEGITIMATE,,
VICTIM-12138-0005,2026-04-29T05:45:49Z,203.0.113.28,DEV-1113,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-HARD-0041,CREDENTIAL_STUFFING
PARTIAL-HARD-0033,2026-04-23T00:31:36Z,198.51.100.157,DEV-2D8A,+91515431102,"119 Harbor View, Lakeside",miles.kowalski876@outlook.com,Miles Kowalski,,,true,,,,,,,LEGITIMATE,,
SYNE-HARD-0075,2026-05-19T01:53:23Z,203.0.113.156,DEV-1B4C,+91576434752,"132 Founders Row, Fairview",grace.abdallah300@outlook.com,Grace Abdallah,India,1988-05-15,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ROTATE-HARD-0071,SYNTHETIC_IDENTITY
NAME-HARD-0022,2026-04-16T03:26:36Z,198.51.100.188,DEV-EDE4,+44553085692,"144 Willow Court, Northgate",miles.smith942@icloud.com,Miles Smith,UK,1981-02-26,true,PASS,,,,,,LEGITIMATE,,
VICTIM-61411-0009,2026-04-29T16:39:23Z,203.0.113.137,DEV-10CB,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
VICTIM-43680-0001,2026-04-29T15:27:23Z,203.0.113.7,DEV-4A65,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-ROTATE-HARD-0043,CREDENTIAL_STUFFING
VICTIM-7104-0000,2026-04-29T22:09:23Z,203.0.113.166,DEV-A642,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
SYNC-HARD-0058,2026-05-07T01:03:23Z,203.0.113.107,DEV-D71C,+20567148231,"238 Willow Court, Northgate",ethan.petrov710@outlook.com,Ethan Petrov,Egypt,1974-08-01,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ADDR-HARD-0055,SYNTHETIC_IDENTITY
TRAVEL-HARD-0009,2026-03-28T17:02:36Z,203.0.113.83,DEV-3D91,+44507647564,"41 Cedar Path, Riverbend",amira.farouk456@proton.me,Amira Farouk,UK,1989-11-16,true,PASS,,,,,,LEGITIMATE,,
LEG-HARD-0005,2026-03-15T21:02:08Z,198.51.100.132,DEV-F14E,+91523062507,"15 Coral Drive, Riverbend",nadia.cheng701@proton.me,Nadia Cheng,India,1995-06-06,true,PASS,,,,,,LEGITIMATE,,
VICTIM-16075-0007,2026-04-29T05:32:09Z,203.0.113.34,DEV-D232,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-HARD-0039,CREDENTIAL_STUFFING
CORP-HARD-0020,2026-04-14T19:26:36Z,198.51.100.180,DEV-20CF,+971558414312,"297 Union Square, Northgate",miles.voss99@icloud.com,Miles Voss,UAE,1989-04-27,true,PASS,,,,,,LEGITIMATE,,
VICTIM-36537-0007,2026-05-06T04:09:23Z,203.0.113.185,DEV-8A11,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SPRAY-HARD-0044,CREDENTIAL_STUFFING
VICTIM-29925-0019,2026-04-29T05:40:13Z,203.0.113.180,DEV-7090,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
VICTIM-32994-0004,2026-04-29T10:20:23Z,203.0.113.109,DEV-4B2D,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SLOW-HARD-0042,CREDENTIAL_STUFFING
LEG-HARD-0004,2026-03-11T14:02:08Z,198.51.100.30,DEV-9D81,+63509918635,"78 Union Square, Lakeside",dana.ibori944@outlook.com,Dana Ibori,Philippines,1979-09-08,true,PASS,,,,,,LEGITIMATE,,
VICTIM-55359-0012,2026-04-29T05:32:32Z,203.0.113.34,DEV-D232,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-HARD-0039,CREDENTIAL_STUFFING
SYNE-HARD-0072,2026-05-12T01:53:23Z,203.0.113.107,DEV-C6D7,+20582527724,"132 Founders Row, Fairview",owen.kowalski780@proton.me,Owen Kowalski,Egypt,1983-07-17,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ROTATE-HARD-0071,SYNTHETIC_IDENTITY
PARTIAL-HARD-0032,2026-04-22T17:31:36Z,,,,,noura.ibori119@outlook.com,Noura Ibori,,,true,,,,,,,LEGITIMATE,,
PARTIAL-HARD-0034,2026-04-23T03:31:36Z,,,,,dana.delgado369@gmail.com,,,,true,,,,,,,LEGITIMATE,,
VICTIM-47071-0005,2026-04-29T11:08:23Z,203.0.113.109,DEV-4592,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-SLOW-HARD-0042,CREDENTIAL_STUFFING
SYNCHAIN-HARD-0061,2026-05-07T01:30:23Z,203.0.113.99,DEV-6820,+971587383657,"160 Meadow Lane, Fairview",salma.kowalski639@gmail.com,Salma Kowalski,Pakistan,1966-03-10,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-CHAIN-HARD-0060,SYNTHETIC_IDENTITY
VICTIM-324-0007,2026-04-29T05:38:46Z,203.0.113.135,DEV-D155,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-HARD-0040,CREDENTIAL_STUFFING
