user_ref,timestamp,ip_address,device_id,phone,address,email,full_name,nationality,date_of_birth,login_success,liveness_status,document_path,document_hash,document_phash,document_anomaly,document_name,label,campaign_id,attack_category
LEG-MEDIUM-0002,2026-03-06T01:00:00Z,198.51.100.129,DEV-EBDD,+44532172851,"26 Coral Drive, Lakeside",karan.cheng401@icloud.com,Karan Cheng,UK,1978-03-01,true,PASS,,,,,,LEGITIMATE,,
SYNC-MEDIUM-0050,2026-04-16T12:43:28Z,203.0.113.10,DEV-7029,+971514264500,"281 Meadow Lane, Riverbend",ivan.petrov48@outlook.com,Ivan Petrov,UAE,1974-04-14,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ADDR-MEDIUM-0049,SYNTHETIC_IDENTITY
TRAVEL-MEDIUM-0007,2026-03-18T09:02:09Z,203.0.113.215,DEV-26BC,+44521608220,"145 Willow Court, Riverbend",dana.delgado882@proton.me,Dana Delgado,UK,1989-02-21,true,PASS,,,,,,LEGITIMATE,,
VICTIM-46758-0003,2026-04-16T08:13:31Z,203.0.113.181,DEV-418B,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-21074-0004,2026-04-16T08:20:51Z,203.0.113.46,DEV-518E,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
PARTIAL-MEDIUM-0034,2026-04-15T23:07:09Z,,DEV-6FBB,,,fadi.delgado904@proton.me,Fadi Delgado,,,true,,,,,,,LEGITIMATE,,
VICTIM-62674-0008,2026-04-16T08:07:38Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
LEG-MEDIUM-0003,2026-03-07T22:00:00Z,198.51.100.190,DEV-2651,+44537726579,"344 Birchwood Ave, Lakeside",hassan.abdallah382@icloud.com,Hassan Abdallah,UK,1965-03-07,true,PASS,,,,,,LEGITIMATE,,
CORP-MEDIUM-0017,2026-04-11T12:00:09Z,198.51.100.148,DEV-948E,+63529682278,"97 Cedar Path, Fairview",tarek.ibori297@outlook.com,Tarek Ibori,Philippines,2001-01-10,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-MEDIUM-0007,2026-03-16T20:02:09Z,203.0.113.214,DEV-26BC,+44521608220,"145 Willow Court, Riverbend",dana.delgado882@proton.me,Dana Delgado,UK,1989-02-21,true,PASS,,,,,,LEGITIMATE,,
DOCL-MEDIUM-0068,2026-04-17T00:21:28Z,198.51.100.137,DEV-BAA6,+971548287591,"262 Cedar Path, Northgate",noura.novak731@gmail.com,Noura Novak,UAE,1988-03-11,true,PASS,documents/legit_medium_cropped.jpg,,,,,LEGITIMATE,,
LEG-MEDIUM-0005,2026-03-10T22:00:56Z,198.51.100.191,DEV-AD34,+44552346367,"384 Coral Drive, Riverbend",farah.farouk773@proton.me,Farah Farouk,UK,1998-07-23,false,PASS,,,,,,LEGITIMATE,,
MOBILE-MEDIUM-0031,2026-04-14T22:43:09Z,203.0.113.39,DEV-AC11,+91529820795,"30 Cedar Path, Riverbend",reem.cheng691@outlook.com,Reem Cheng,India,1983-02-07,true,PASS,,,,,,LEGITIMATE,,
CORP-MEDIUM-0018,2026-04-11T12:02:09Z,198.51.100.148,DEV-EE4B,+20557049542,"26 Cedar Path, Riverbend",tarek.kowalski585@icloud.com,Tarek Kowalski,Egypt,1993-04-26,true,PASS,,,,,,LEGITIMATE,,
PARTIAL-MEDIUM-0032,2026-04-15T01:07:09Z,198.51.100.235,,+63541455460,"168 Harbor View, Lakeside",ethan.cheng35@proton.me,Ethan Cheng,,,true,,,,,,,LEGITIMATE,,
VICTIM-25985-0016,2026-04-16T08:15:13Z,203.0.113.253,DEV-3A0F,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
SYNCHAIN-MEDIUM-0055,2026-04-16T14:30:28Z,203.0.113.6,DEV-9E37,+971519091862,"224 Coral Drive, Northgate",nadia.cheng758@gmail.com,Nadia Cheng,UAE,1966-05-18,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-CHAIN-MEDIUM-0054,SYNTHETIC_IDENTITY
MOBILE-MEDIUM-0031,2026-04-14T23:07:09Z,203.0.113.209,DEV-AC11,+91529820795,"30 Cedar Path, Riverbend",reem.cheng691@outlook.com,Reem Cheng,India,1983-02-07,true,PASS,,,,,,LEGITIMATE,,
VICTIM-3948-0008,2026-04-16T08:14:10Z,203.0.113.197,DEV-7C76,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-11001-0002,2026-04-16T08:13:20Z,203.0.113.66,DEV-7334,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-45799-0006,2026-04-16T08:13:47Z,203.0.113.119,DEV-CE4C,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
TRAVEL-MEDIUM-0008,2026-03-24T00:02:09Z,203.0.113.46,DEV-6ED8,+44502601609,"179 Cedar Path, Lakeside",lucia.voss69@icloud.com,Lucia Voss,UK,2000-07-12,true,PASS,,,,,,LEGITIMATE,,
CORP-MEDIUM-0014,2026-04-11T11:14:09Z,198.51.100.148,DEV-F901,+971524308556,"285 Coral Drive, Fairview",salma.reyes15@gmail.com,Salma Reyes,UAE,1967-04-17,true,PASS,,,,,,LEGITIMATE,,
KIOSK-MEDIUM-0027,2026-04-13T03:53:09Z,198.51.100.230,DEV-975D,+971559969839,"263 Meadow Lane, Riverbend",ben.ibori516@outlook.com,Ben Ibori,UAE,1975-02-05,true,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0002,2026-03-06T21:00:00Z,198.51.100.129,DEV-EBDD,+44532172851,"26 Coral Drive, Lakeside",karan.cheng401@icloud.com,Karan Cheng,UK,1978-03-01,true,PASS,,,,,,LEGITIMATE,,
VICTIM-13326-0004,2026-04-16T08:07:23Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
